transect_distance_m,datetime,latitude,snow_depth_m,melt_pond_depth_m,ice_thickness_mean_m,sw_absorbed_by_ocean,downwelling_radiative_flux_absorbed_by_ocean,surface_albedo,surface_downwelling_radiative_flux,transect_distance_m,par_absorbed_by_ocean
341.00428089925947,2020-06-27 11:31:39,81.95373,0.0,0.1833,1.3514714285714282,34.60003662109375,34.60003662109375,0.2017400860786438,196.25845336914062,341.00428089925947,121.10012817382812
345.22957497847165,2020-06-27 11:31:43,81.95375,0.03372,0.0,1.5687371428571428,3.1466779708862305,3.1466779708862305,0.8308626413345337,352.893310546875,345.22957497847165,11.013372898101807
348.2027989601865,2020-06-27 11:31:48,81.95378,0.05389,0.0,1.606938571428571,2.1821656227111816,2.1821656227111816,0.8477169871330261,360.7016906738281,348.2027989601865,7.637579679489136
352.42809391795805,2020-06-27 11:31:56,81.95381,0.03933,0.0,1.6619842857142857,2.5853328704833984,2.5853328704833984,0.837032675743103,355.7090148925781,352.42809391795805,9.048665046691895
357.10218871992026,2020-06-27 11:32:01,81.95383,0.0836,0.0,2.0656571428571424,0.9262179136276245,0.9262179136276245,0.8591780662536621,366.22064208984375,357.10218871992026,3.241762697696686
360.2421243752203,2020-06-27 11:32:08,81.95386,0.03484,0.0,2.27516,1.44683039188385,1.44683039188385,0.832719624042511,353.735107421875,360.2421243752203,5.063906371593475
364.9906249578539,2020-06-27 11:32:14,81.95389,0.05053,0.0,2.597098571428571,0.7837713956832886,0.7837713956832886,0.8460599780082703,359.9162292480469,364.9906249578539,2.74319988489151
369.32927262866133,2020-06-27 11:32:19,81.95391,0.04493,0.0,2.8744128571428567,0.6244854927062988,0.6244854927062988,0.8422822952270508,358.1423034667969,369.32927262866133,2.185699224472046
372.4691889966231,2020-06-27 11:32:25,81.95394,0.0842,0.0,2.924657142857142,0.3542887270450592,0.3542887270450592,0.8594130873680115,366.3338317871094,372.4691889966231,1.2400105446577072
376.8337188599374,2020-06-27 11:32:31,81.95397,0.03708,0.0,3.010177142857142,0.6095452308654785,0.6095452308654785,0.8353959321975708,354.95550537109375,376.8337188599374,2.133408308029175
381.1833828203816,2020-06-27 11:32:36,81.95399,0.0842,0.0,2.805457142857142,0.4054107069969177,0.4054107069969177,0.8594053983688354,366.3294982910156,381.1833828203816,1.418937474489212
384.26633331288787,2020-06-27 11:32:42,81.95403,0.07295,0.0,3.0856785714285704,0.33569076657295227,0.33569076657295227,0.856217622756958,364.775146484375,384.26633331288787,1.174917683005333
389.7581640197656,2020-06-27 11:32:49,81.95406,0.06006,0.0,3.3325114285714275,0.2977716624736786,0.2977716624736786,0.8512468338012695,362.3791809082031,389.7581640197656,1.042200818657875
394.31816432462335,2020-06-27 11:32:55,81.95409,0.0561399999999999,0.0,3.814402857142857,0.18020524084568024,0.18020524084568024,0.849368155002594,361.4818115234375,394.31816432462335,0.6307183429598808
398.6766413336936,2020-06-27 11:33:01,81.95413,0.06902,0.0,3.757694285714285,0.16270305216312408,0.16270305216312408,0.8549100160598755,364.1405334472656,398.6766413336936,0.5694606825709343
404.17908522113555,2020-06-27 11:33:07,81.95416,0.06062,0.0,3.6350657142857137,0.20866985619068146,0.20866985619068146,0.8515211343765259,362.50897216796875,404.17908522113555,0.7303444966673851
408.59407974542967,2020-06-27 11:33:15,81.95418,0.05053,0.0,3.519641428571428,0.2743496000766754,0.2743496000766754,0.8461832404136658,359.97021484375,408.59407974542967,0.960223600268364
412.4586596735998,2020-06-27 11:33:20,81.95422,0.0595,0.0,3.557871428571428,0.2315245121717453,0.2315245121717453,0.8510022759437561,362.259765625,412.4586596735998,0.8103357926011086
418.20473939221904,2020-06-27 11:33:32,81.95423,0.03484,0.0,3.6292457142857137,0.3118104040622711,0.3118104040622711,0.8330812454223633,353.8946838378906,418.20473939221904,1.091336414217949
421.64054072716294,2020-06-27 11:33:38,81.95427,0.05053,0.0,3.57729857142857,0.25671207904815674,0.25671207904815674,0.846187949180603,359.97088623046875,421.64054072716294,0.8984922766685486
427.12117062718676,2020-06-27 11:33:45,81.9543,0.05053,0.0,3.6241271428571418,0.24321292340755463,0.24321292340755463,0.8461914658546448,359.97222900390625,427.12117062718676,0.8512452319264412
431.6893962678376,2020-06-27 11:33:54,81.95433,0.0567,0.0,3.6502142857142847,0.21619166433811188,0.21619166433811188,0.8496451377868652,361.610107421875,431.6893962678376,0.7566708251833916
436.70124911503746,2020-06-27 11:34:00,81.95436,0.0,0.0948,3.919657142857141,2.3438634872436523,2.3438634872436523,0.3766253590583801,224.09823608398438,436.70124911503746,8.203522205352783
441.21563874160614,2020-06-27 11:34:07,81.95439,0.0494099999999999,0.0,4.062161428571428,0.14889268577098846,0.14889268577098846,0.8455145359039307,359.6515808105469,441.21563874160614,0.5211244001984596
445.8053049948594,2020-06-27 11:34:14,81.95442,0.07855,0.0,3.7321928571428566,0.14965443313121796,0.14965443313121796,0.8579468131065369,365.61029052734375,445.8053049948594,0.5237905159592628
450.3284523659143,2020-06-27 11:34:20,81.95445,0.111,0.0,3.3367999999999998,0.16824613511562347,0.16824613511562347,0.8644939661026001,368.82989501953125,450.3284523659143,0.5888614729046822
454.7927367625532,2020-06-27 11:34:28,81.95447,0.05838,0.0,3.2254485714285708,0.34429609775543213,0.34429609775543213,0.8504462242126465,361.9901123046875,454.7927367625532,1.2050363421440125
458.36396041065314,2020-06-27 11:34:34,81.9545,0.03933,0.0,2.805584285714285,0.7395479679107666,0.7395479679107666,0.8375595808029175,355.94207763671875,458.36396041065314,2.588417887687683
462.73211385318314,2020-06-27 11:34:39,81.95452,0.07631,0.0,2.1971185714285717,0.8722575902938843,0.8722575902938843,0.857176661491394,365.2336120605469,462.73211385318314,3.052901566028595
465.89098749637304,2020-06-27 11:34:45,81.95455,0.04717,0.0,1.6910014285714283,2.20906138420105,2.20906138420105,0.8435064554214478,358.70501708984375,465.89098749637304,7.731714844703674
470.2964053073587,2020-06-27 11:34:54,81.95457,0.03821,0.0,1.142475714285714,4.5750579833984375,4.5750579833984375,0.8334138989448547,354.03765869140625,470.2964053073587,16.01270294189453
474.34348422886166,2020-06-27 11:35:13,81.95457999999999,0.0477299999999999,0.0,0.8443271428571426,5.241874694824219,5.241874694824219,0.8404403328895569,357.2720031738281,474.34348422886166,18.346561431884766
478.8587772656784,2020-06-27 11:35:26,81.9546,0.2803,0.0,0.4306999999999997,0.8601008653640747,0.8601008653640747,0.8721214532852173,372.65130615234375,478.8587772656784,3.0103530287742615
483.42924766830885,2020-06-27 11:35:31,81.95463,0.0,0.2153,0.7279571428571427,55.14840316772461,55.14840316772461,0.13859295845031738,187.82357788085938,483.42924766830885,193.01941108703613
